src,dest,path,EdgeType
GNGT1-PROT,PLCG1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PLCG2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PREX1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAA1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAA2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAB1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAB2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAG1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAG2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKAG3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,PRKCE-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,RASGRF1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,RASGRF2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,RRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT1-PROT,RRAS2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY10-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY4-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY5-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY6-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY7-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY8-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,ADCY9-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,APLNR-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,CAMK4-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,CHRM1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,CHRM2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,F2R-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI1-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI2-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI3-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAI3-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAO1-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNAS-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNB1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNB2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNB3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNB4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNB5-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG10-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG11-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG12-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG13-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG5-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG7-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNG8-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,GNGT1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,HRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,HTR7-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,KRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR5-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,LPAR6-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,MRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,NRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CA-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CA-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CB-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CB-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CD-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CD-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CG-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3CG-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R1-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R2-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R3-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R3-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R5-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R5-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R6-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PIK3R6-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB1-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB2-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB3-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB3-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB4-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB4-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCB4-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCG1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PLCG2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PREX1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAA1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAA2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAB1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAB2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAG1-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAG2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKAG3-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,PRKCE-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,RASGRF1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,RASGRF2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,RRAS-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNGT2-PROT,RRAS2-PROT,Apelin signaling pathway,Gene-PROT-Gene-PROT
GNRH1-PROT,GNRHR-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRH2-PROT,GNRHR-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRHR-PROT,GNA11-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRHR-PROT,GNAQ-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRHR-PROT,GNAS-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRHR-PROT,GNRH1-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GNRHR-PROT,GNRH2-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD1-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD10-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD2-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD3-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD4-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD5-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD6-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD7-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD8-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPC4-PROT,FZD9-PROT,Wnt signaling pathway,Gene-PROT-Gene-PROT
GPER1-PROT,GNAS-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,ADCYAP1-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,CGA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,FSHB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,GCG-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,GIP-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,GNAS-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,NPPA-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,POMC-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,TSHB-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR119-PROT,VIP-PROT,cAMP signaling pathway,Gene-PROT-Gene-PROT
GPR161-PROT,ARRB1-PROT,Hedgehog signaling pathway,Gene-PROT-Gene-PROT
GPR161-PROT,ARRB2-PROT,Hedgehog signaling pathway,Gene-PROT-Gene-PROT
GPRC6A-PROT,PLCB1-PROT,NOD-like receptor signaling pathway,Gene-PROT-Gene-PROT
GPRC6A-PROT,PLCB2-PROT,NOD-like receptor signaling pathway,Gene-PROT-Gene-PROT
GPRC6A-PROT,PLCB3-PROT,NOD-like receptor signaling pathway,Gene-PROT-Gene-PROT
GPRC6A-PROT,PLCB4-PROT,NOD-like receptor signaling pathway,Gene-PROT-Gene-PROT
GRAP2-PROT,LAT-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRAP2-PROT,LCP2-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB10-PROT,IGF1R-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB10-PROT,INSR-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB10-PROT,MTOR-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,BLNK-PROT,B cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,CD28-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,CSF1R-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,CSF1R-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,FoxO signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EGFR-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EPHA2-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,EPHA2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB2-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB2-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB3-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB3-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB4-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB4-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,ERBB4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR1-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR2-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR3-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR4-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FGFR4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT1-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT3-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT3-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT4-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,FLT4-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,GAB1-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,GAB1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,GAB2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IGF1R-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IGF1R-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IGF1R-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IL6ST-PROT,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
GRB2-PROT,INSR-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,INSR-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,INSR-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,INSR-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IRS1-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IRS2-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,IRS4-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,KDR-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,KDR-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,KIT-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,KIT-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,KIT-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,LAT-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,LAT-PROT,Fc epsilon RI signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,LIFR-PROT,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
GRB2-PROT,MAP2K1-PROT,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
GRB2-PROT,MAP2K2-PROT,Signaling pathways regulating pluripotency of stem cells,Gene-PROT-Gene-PROT
GRB2-PROT,MET-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,MET-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NGFR-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NGFR-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK1-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK2-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,NTRK3-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRA-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRA-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRA-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRB-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRB-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PDGFRB-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PTPN11-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PTPN11-PROT,JAK-STAT signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,PTPN11-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SH2B1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SH2B2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SH2B3-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC1-PROT,Prolactin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC2-PROT,Prolactin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC3-PROT,Prolactin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Relaxin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SHC4-PROT,Prolactin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,FoxO signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,JAK-STAT signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,B cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Fc epsilon RI signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Estrogen signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,Prolactin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS1-PROT,MAPK signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,ErbB signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Ras signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Chemokine signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,FoxO signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Phospholipase D signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,mTOR signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,PI3K-Akt signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,JAK-STAT signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,T cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,B cell receptor signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Fc epsilon RI signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Neurotrophin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,Insulin signaling pathway,Gene-PROT-Gene-PROT
GRB2-PROT,SOS2-PROT,GnRH signaling pathway,Gene-PROT-Gene-PROT
